CMPD_CHEMBLID,CANONICAL_SMILES,STANDARD_TYPE,RELATION,STANDARD_VALUE,STANDARD_UNITS,CL (mL/min*kg),PUBMED_ID,JOURNAL,YEAR,VOLUME,ISSUE,FIRST_PAGE,Washed_SMILES,apol,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nP,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,chiral,chiral_u,density,diameter,FCharge,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb
CHEMBL243030,S(=O)(=O)(CCCn1c2c(nc1CN1c3c(N(C4CCC4)C1=O)ccnc3)cccc2)C,T1/2,=,0.088299997,hr,123.60986,23628333,Bioorg. Med. Chem. Lett.,2013,23,11,3186,S(=O)(=O)(CCCn1c2c(nc1CN1c3c(N(C4CCC4)C1=O)ccnc3)cccc2)C,66.195824,0,0,3,4,5,0,15,0,56,0,5,31,20,94.643448,1.6900616,0,0,22,0,0,25,0,5,3,0,1,1.3001652,-2.7891889,-0.58070362,0.59478915,2.761884,-2.7690878,-0.49624455,0.71712595,2.8264873,-2.5326111,-0.40661624,0.76120824,3.0293202,43.344173,7,0.2,16,60,1,35,6,7,0.2,43,0,21.587212,18.254107,13.568549,14.940947,14.921635,12.648885,6.1580839,7.5244045,0,0,0.77762938,13,0,-0.91391444,-0.43151405,0.02933225,2.8282852,-1.0206209,-0.32323855,0.12796725,2.8994329,-0.58059305,-0.19064349,0.17336105,3.1104553,22.775511,9.3306217,4.665741,18.150253,7.3761082,3.6666927,4.3186526,8,0,1,0,1.977,-3.11695,11.855931,0,1,24,1,5,7,1,0,0,3.0797627,-3.0797627,0.10742882,0.15548085,75.73806,108.09162,32.517494,31.401114,0,0,17.440542,62.868652,24.509808,0,6.5127993,19.249496,5.6825762,32.016521,0.82119226,0.36257079,0.13688622,0.17880772,0.63742918,0.041921489,341.63956,150.83986,56.948597,74.389137,265.18884,17.440542,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,416.02869,0,0,0,416.02869,0,7,0,5,0,0,1,3.8979001,6.2486277,88.471794,10.861236,17.233564,2.3279202,31.691174,0,126.93291,75.473625,66.254868,12.04048,72.033905,35.47015,6.2486277,6.3098888,9.8017693,234.99742,22.06352,38.570442,88.400002,0.37643659,6.129283,3.5068898,9.644805,416.02869,565.23071,56.948597,0,0,0,306.1413,35.143906,56.948597,439.54001,2622,50,174
CHEMBL243031,S(=O)(=O)(CCCn1c2c(nc1CN1c3c(N(CC(F)(F)F)C1=O)ccnc3)cccc2)C,T1/2,=,1.45,hr,7.5274138,17574423,Bioorg. Med. Chem.,2007,15,17,5912,S(=O)(=O)(CCCn1c2c(nc1CN1c3c(N(CC(F)(F)F)C1=O)ccnc3)cccc2)C,61.012859,0,0,3,4,5,0,15,0,52,0,5,32,21,102.42632,1.9697371,0,0,20,0,3,20,0,5,3,0,1,1.4807396,-2.6010423,-0.58904761,0.55804032,2.6357002,-2.633359,-0.51145941,0.71358997,2.6312726,-2.3172605,-0.41075829,0.74011642,2.9313505,41.487141,7,0.2,16,55,1,35,6,8,0.22857143,38,0,23.095648,17.896437,12.076985,13.449383,15.033607,11.810917,4.6951408,6.0614614,0,0,0.86617786,13,0,-0.91391337,-0.4167324,0.02965402,2.7706227,-1.0215708,-0.32407719,0.15139607,2.8342431,-0.51396215,-0.18403217,0.16417338,3.0494883,25.103674,9.9323606,5.9917355,19.79233,7.7671828,4.6586323,4.8040829,8,0,1,0,1.64476,-3.4457901,11.27158,0,1,20,1,4,7,1,0,0,3.4673076,-3.4673076,0.1175208,0.13810258,46.999783,112.357,45.709816,31.401114,0,0,26.486044,36.764713,24.509808,0,42.238705,19.249496,5.6825762,32.016521,0.80294859,0.37897003,0.1344981,0.19705142,0.62102997,0.062553309,339.98096,160.46182,56.948597,83.434639,262.95377,26.486044,0.46153846,0.85714287,0,0,0,0,1,0,0,0,1,0,423.41559,0,0,0,423.41559,0,7,0,4,0,0,1,3.9077001,6.2486277,96.231316,6.8792672,35.673141,2.3279202,31.691174,0,126.93291,18.868406,111.13521,11.36878,72.033905,80.350494,14.008143,2.3279202,9.8017693,178.3922,40.503098,38.570442,88.400002,0.3597711,6.129283,3.5476241,9.7373228,423.41559,539.69513,56.948597,0,0,0,317.08719,35.143906,56.948597,467.47198,2877,50,176
CHEMBL243032,S(=O)(=O)(CCCn1c2c(nc1CN1c3c(N(CC(F)(F)F)C1=O)ccnc3)cccc2)CC,T1/2,=,0.60000002,hr,18.19125,23659214,J. Med. Chem.,2013,56,11,4764,S(=O)(=O)(CCCn1c2c(nc1CN1c3c(N(CC(F)(F)F)C1=O)ccnc3)cccc2)CC,64.106445,0,0,3,4,5,0,15,0,55,0,5,33,22,106.50921,1.9365311,0,0,21,0,3,22,0,5,3,0,1,1.4729078,-2.6280119,-0.58904719,0.55804032,2.6625969,-2.6645343,-0.51145846,0.71350682,2.6452916,-2.3386652,-0.41075593,0.74011618,2.962285,43.673553,8,0.22222222,16,58,1,36,7,9,0.25,41,0,23.802753,18.603544,12.784093,14.156489,15.594267,12.159305,5.4022474,6.7685685,0,0,0.85353345,14,0,-0.9127062,-0.41666287,0.027095718,2.7943742,-1.0215712,-0.32407546,0.15139554,2.8557081,-0.51633579,-0.18283603,0.1641732,3.0713186,26.074074,10.545954,6.0491495,20.715181,8.3146791,4.7428112,5.2193966,8,0,1,0,2.1577599,-3.773,11.775294,0,1,20,1,4,8,1,0,0,3.4643216,-3.4643216,0.1176221,0.1381671,78.543617,112.357,41.444431,21.35475,0,0,26.486044,36.764713,24.509808,0,42.238705,19.249496,5.6825762,32.016521,0.81065452,0.36414993,0.1292384,0.18934546,0.63585007,0.060107078,357.21304,160.46182,56.948597,83.434639,280.18585,26.486044,0.5,1,0,0,0,0,1,0,0,0,1,0,440.64767,0,0,0,440.64767,0,7,0,4,0,0,1,4.2978001,6.2486277,96.231316,6.8792672,52.906708,2.3279202,0,0,126.93291,18.868406,144.46123,11.83048,72.033905,80.350494,14.008143,2.3279202,9.8017693,178.3922,57.736664,40.20528,88.400002,0.3512581,6.1699252,3.6042361,9.8247604,440.64767,564.12433,56.948597,0,0,0,332.89566,35.143906,56.948597,481.49899,3155,53,180
CHEMBL2431530,Cl.Fc1cc(N2CCN(CC2)Cc2ccc(F)cc2)ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,T1/2,=,0.066699997,hr,163.63943,,ACS Med. Chem. Lett.,2013,4,6,514,Fc1cc(N2CCN(CC2)Cc2ccc(F)cc2)ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,90.495377,0,0,3,4,4,0,27,0,76,3,7,44,34,122.35898,1.6099865,0,0,34,0,2,32,0,6,2,0,0,0.99176902,-2.751009,-0.6195187,0.68247247,2.6513059,-2.855495,-0.53807992,0.80591482,2.5935202,-2.4553733,-0.49955949,0.85429859,2.9412584,46.564625,9,0.18367347,28,81,2,49,4,11,0.22448979,51,0,30.46768,23.971663,19.557596,22.484552,21.423857,14.50818,9.8234739,13.198639,1,0,0.74984455,22,0,-0.86278278,-0.42423138,0.0830933,2.8431869,-1.162174,-0.33512038,0.16445385,2.8758926,-0.5109219,-0.21605732,0.19305076,3.1198034,33.884216,16.403978,9.1306658,23.791605,11.416121,6.3152499,6.1729059,8,3,0,2,4.6859999,-6.7205701,16.672911,0,1,34,0,6,11,4,0,0,3.3652256,-3.3652256,0.075899556,0.10708532,198.3925,74.7201,21.187651,25.857038,12.949531,12.949531,0,102.45631,61.274521,0,0,23.817272,32.816418,0.41067299,0.85367185,0.38948995,0.10063723,0.14632817,0.61051005,0.045690931,483.88812,220.77519,57.044361,82.94342,346.05637,25.899061,0.5,1,0,0,0,0,1,0,0,0,1,0,566.83154,0,0,0,566.83154,0,11,0,6,0,0,1,5.4094701,21.135065,48.43816,62.87175,73.758316,33.418941,18.868406,0,285.72156,0,53.873299,16.66186,47.724434,49.83007,56.162632,13.538693,28.241346,318.31244,84.275879,0,93.360001,0.28902414,6.6147099,4.2351413,10.611697,566.83154,793.05237,32.816418,0,0,17.047728,461.2063,25.899061,49.864147,594.66602,8075,69,234
CHEMBL2431531,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1cc(F)c(F)cc1,T1/2,=,0.36700001,hr,29.740463,,ACS Med. Chem. Lett.,2013,4,6,514,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1cc(F)c(F)cc1,72.717651,0,0,2,3,3,0,27,0,59,3,6,38,30,99.200935,1.6813718,0,0,29,0,3,21,0,4,2,0,0,1.1909084,-2.5045807,-0.6653527,0.68552566,2.5452497,-2.7260163,-0.53007448,0.82759446,2.4634676,-2.2394791,-0.49956009,0.85429859,2.8085742,31.782347,7,0.16666667,28,63,2,42,4,9,0.21428572,33,0,26.64769,19.842314,15.944711,18.819262,18.38505,11.70553,8.6365871,11.957058,1,0,0.78895295,17,0,-0.86278236,-0.4499898,0.088474892,2.7062547,-1.1621673,-0.31148171,0.20740855,2.760046,-0.49627393,-0.21599227,0.19327617,2.9941142,29.490931,13.775352,7.4556212,19.683044,9.0849094,4.8760681,4.7057543,6,3,0,2,5.6059999,-7.6998901,13.961066,0,1,28,0,5,7,3,0,0,2.9441636,-2.9441636,0.086754106,0.12240021,83.077477,70.45472,12.166806,43.898731,12.949531,12.949531,0,92.409943,61.274521,0,0,35.725906,32.816418,0.41067299,0.79296011,0.48596555,0.15050828,0.20703988,0.51403445,0.056531601,363.2822,222.63747,68.952995,94.852058,235.49678,25.899061,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,458.13425,0,0,0,458.13425,0,9,0,5,0,0,0.60526317,5.6269698,18.01075,45.313847,71.992767,0,30.233366,18.868406,0,274.44952,0,47.637089,13.78756,47.724434,61.665871,62.159336,10.353119,31.855749,282.22968,10.517568,0,86.879997,0.32014427,6.3923173,3.8913679,10.218628,458.13425,652.13904,32.816418,0,0,17.047728,360.33875,25.899061,49.864147,514.50696,4986,61,202
CHEMBL2431532,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1cc(F)c(OC)cc1,T1/2,=,0.38299999,hr,28.498041,,ACS Med. Chem. Lett.,2013,4,6,514,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1cc(F)c(OC)cc1,76.72303,0,0,3,4,4,0,27,0,63,3,7,39,30,104.56793,1.6598084,0,0,30,0,2,24,0,4,3,0,0,1.1829394,-2.5045848,-0.64075547,0.68218964,2.5452502,-2.7260163,-0.53168291,0.81584072,2.4638119,-2.2394798,-0.49955961,0.85429859,2.8085787,35.774967,8,0.18604651,28,67,2,43,4,10,0.23255815,37,0,27.354795,20.872599,16.944712,19.819262,18.923056,12.128921,8.6365871,11.957058,1,0,0.76970142,18,0,-0.86278236,-0.44318491,0.075437427,2.7173424,-1.1621678,-0.34194246,0.17812856,2.77686,-0.49627423,-0.21592735,0.193275,3.0054853,30.457544,14.450556,7.6950002,20.666767,9.6969624,5.1225567,5.138586,7,3,0,2,5.4089999,-7.4552898,14.587477,0,1,28,0,5,8,3,0,0,3.092886,-3.092886,0.082582518,0.11651456,108.07513,83.250877,20.625326,34.877884,12.949531,12.949531,0,92.409943,61.274521,0,0,23.817272,32.816418,2.9144292,0.82416862,0.43878552,0.12253686,0.17583141,0.56121451,0.053294543,400.51367,213.23259,59.548119,85.447182,272.72827,25.899061,0.5,1,0,0,0,0,1,0,0,0,1,0,485.96085,0,0,0,485.96085,0,9,0,5,0,0,0.61538464,5.49647,29.010639,45.313847,62.87175,0,30.233366,54.252274,0,274.44952,0,37.920403,14.44696,47.724434,57.705643,53.038315,15.596547,31.855749,282.22968,10.517568,35.383869,96.110001,0.31356117,6.4262648,3.9505243,10.289531,485.96085,684.08734,35.320175,0,0,17.047728,383.52621,25.899061,52.367901,526.54297,5407,63,206
CHEMBL2431533,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1cc(ccc1)C#N,T1/2,=,0.1,hr,109.1475,,ACS Med. Chem. Lett.,2013,4,6,514,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1cc(ccc1)C#N,75.130447,0,0,3,5,4,0,27,0,60,3,7,38,28,95.489578,1.591493,0,0,30,0,1,22,0,5,2,0,0,1.1903754,-2.5045869,-0.64076489,0.69525677,2.5452461,-2.7260163,-0.55481106,0.81611693,2.4635308,-2.2394788,-0.49966034,0.8543027,2.8085778,31.129555,7,0.16666667,28,64,2,42,4,10,0.23809524,33,1,26.484552,20.11095,16.522062,19.656126,18.512371,11.884505,8.9699202,12.531973,1,0,0.75010949,17,0,-0.86278236,-0.44315723,0.10419173,2.7089851,-1.1621674,-0.35264313,0.17813402,2.7651057,-0.4962737,-0.22011596,0.20436889,2.9994736,29.490931,14.254459,7.6505313,19.03437,9.0813789,4.8298674,4.5489035,7,3,0,2,4.9619999,-7.4608598,14.463837,0,1,28,0,5,8,3,0,0,2.8366501,-2.8366501,0.090042226,0.12703936,83.077477,97.228149,12.166806,25.857038,12.949531,12.949531,0,92.409943,73.529427,0,17.742489,11.908636,32.816418,0.41067299,0.8498354,0.48371094,0.095415063,0.15016462,0.51628906,0.054749548,402.01132,228.81758,45.135727,71.03479,244.22853,25.899061,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,473.04611,0,0,0,473.04611,0,9,0,5,0,0,0.60526317,5.2204542,18.01075,45.313847,53.750732,47.661102,33.418941,18.868406,0,292.09271,0,17.716862,14.26746,47.724434,62.805,43.917297,30.14044,31.855749,299.87286,10.517568,0,110.67,0.32014427,6.3923173,3.8916528,10.219666,473.04611,671.28461,50.558907,0,0,17.047728,336.49683,46.198566,67.606636,503.53699,4990,60,200
CHEMBL2431534,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1cc(F)c(OCc2ccccc2)cc1,T1/2,=,0.56699997,hr,19.25,,ACS Med. Chem. Lett.,2013,4,6,514,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1cc(F)c(OCc2ccccc2)cc1,89.950203,0,0,3,4,4,0,33,0,73,3,7,45,36,116.37907,1.5942338,0,0,36,0,2,28,0,4,3,0,0,0.99780852,-2.5045857,-0.64899981,0.68530738,2.5452504,-2.7260163,-0.53807992,0.80591482,2.4669542,-2.23948,-0.49955979,0.85429859,2.8085799,40.147797,10,0.2,34,78,2,50,4,12,0.23999999,42,0,31.174788,23.966457,20.038568,23.639254,21.940693,14.273584,10.900824,15.181803,1,0,0.75418627,22,0,-0.86278242,-0.43206206,0.079449289,2.7413244,-1.1621679,-0.33521378,0.16445385,2.8128912,-0.49627459,-0.21605732,0.19327459,3.0293615,34.848,17.088007,9.3727808,23.550716,11.437069,6.2301593,5.9855814,7,3,0,2,7.197,-9.2231903,17.090626,0,1,34,0,6,10,3,0,0,3.403827,-3.403827,0.075038567,0.10587091,83.077477,115.26371,20.625326,34.877884,12.949531,12.949531,0,94.618484,122.54904,0,0,23.817272,32.816418,2.9144292,0.84644479,0.49727941,0.10701257,0.15355518,0.50272059,0.046542615,471.01193,276.71564,59.548119,85.447182,279.74347,25.899061,0.5,1,0,0,0,0,1,0,0,0,1,0,556.45911,0,0,0,556.45911,0,11,0,6,0,0,0.66666669,7.3332701,29.010639,45.313847,62.87175,0,33.418941,18.868406,0,362.66547,0,58.846661,16.88966,47.724434,57.705643,53.038315,18.782122,31.855749,391.37186,10.517568,0,96.110001,0.28376898,6.643856,4.2488475,10.678905,556.45911,799.06122,35.320175,0,0,17.047728,451.17728,25.899061,52.367901,602.64099,8545,71,238
CHEMBL2431535,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1cc(F)c(O)cc1,T1/2,=,0.51700002,hr,21.111702,,ACS Med. Chem. Lett.,2013,4,6,514,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1cc(F)c(O)cc1,73.629448,0,0,4,6,4,0,27,0,60,4,8,38,29,100.6696,1.6778268,0,0,29,0,2,22,0,4,3,0,0,1.1909084,-2.5045829,-0.67832959,0.69635731,2.5452495,-2.7260163,-0.552679,0.83018935,2.4637463,-2.2394793,-0.49966034,0.8543027,2.8085768,31.672554,7,0.16666667,28,64,2,42,4,9,0.21428572,34,0,26.64769,19.911564,15.944711,18.819262,18.38505,11.740154,8.6365871,11.957058,1,0,0.77946949,17,0,-0.86278236,-0.44320017,0.10408926,2.7091348,-1.1621674,-0.34546241,0.18106791,2.7671545,-0.49627417,-0.22582349,0.20426631,2.997669,29.490931,13.775352,7.4556212,19.789719,9.1357059,4.9039207,4.7577124,7,4,0,2,5.145,-7.0429602,14.075855,0,1,28,0,5,7,3,0,0,3.1051471,-3.1051471,0.082256421,0.11605448,83.077477,70.45472,20.625326,34.877884,23.273705,12.949531,0,92.409943,61.274521,0,0,23.817272,32.816418,8.1782131,0.7821368,0.47114611,0.13975462,0.21786317,0.52885389,0.078108557,362.71988,218.49637,64.811905,101.03513,245.25864,36.223236,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,463.755,0,0,0,463.755,0,9,0,5,0,0,0.60526317,5.19347,43.395977,45.313847,62.87175,0,30.233366,18.868406,0,274.44952,0,37.920403,13.95824,47.724434,72.090981,53.038315,15.596547,31.855749,282.22968,10.517568,0,107.11,0.32014427,6.3923173,3.8913679,10.218628,463.755,657.51898,32.816418,0,0,17.047728,347.86777,25.899061,63.431068,512.51599,4986,61,202
CHEMBL2431536,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1ccc(N)cc1,T1/2,=,0.333,hr,32.777027,,ACS Med. Chem. Lett.,2013,4,6,514,Fc1cc(ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1)-c1ccc(N)cc1,74.704033,0,0,3,5,3,0,27,0,61,4,7,37,28,97.244789,1.5941769,0,0,29,0,1,24,0,5,2,0,0,1.1894392,-2.5045943,-0.64474279,0.70143664,2.5452449,-2.7260163,-0.53807992,0.80591482,2.4637094,-2.2394795,-0.49986199,0.85431087,2.8085816,31.995968,7,0.17073171,28,65,2,41,4,9,0.21951219,35,0,25.777445,19.741087,16.022062,18.949018,17.974367,11.699574,8.7199202,12.123724,1,0,0.74719554,17,0,-0.86278242,-0.43200621,0.098333508,2.7112112,-1.3342783,-0.33527777,0.16445385,2.7704334,-0.49627432,-0.21605732,0.1932746,3.0025764,28.525877,13.573407,7.3983998,18.719658,8.7937689,4.7489166,4.4490905,7,5,1,0,4.5929999,-6.8308101,14.142501,1,1,28,0,5,7,3,0,0,2.9465284,-2.9465284,0.086684488,0.12230197,89.777023,74.7201,29.404831,25.857038,12.949531,12.949531,0,92.409943,73.529427,0,0,11.908636,32.816418,7.0617924,0.83235103,0.46986103,0.11175788,0.167649,0.53013897,0.055891111,385.69836,217.72621,51.786846,77.685905,245.65807,25.899061,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,463.38428,0,0,0,463.38428,0,9,0,5,0,0,0.62162161,4.9309702,50.90794,45.313847,53.750732,0,30.233366,18.868406,0,292.09271,0,20.473608,14.2372,47.724434,31.745644,43.917297,10.353119,34.612495,332.77005,10.517568,0,112.9,0.32703882,6.3575521,3.8654532,10.142594,463.38428,660.52588,32.816418,0,0,34.790218,340.98782,25.899061,67.606636,493.54199,4633,58,196
CHEMBL2431538,Clc1ccc(cc1)\C=C\c1cc(F)c(cc1)C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,T1/2,=,1.17,hr,9.328846,,ACS Med. Chem. Lett.,2013,4,6,514,Clc1ccc(cc1)\C=C\c1cc(F)c(cc1)C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,79.304031,0,0,2,3,3,0,27,0,63,3,6,39,31,102.94945,1.6341182,0,0,31,1,1,24,0,4,2,0,0,1.1384858,-2.5045788,-0.65757376,0.70913219,2.5452251,-2.7260339,-0.54286343,0.82283252,2.4630542,-2.2394836,-0.49986199,0.85431087,2.8085136,33.07597,8,0.18604651,28,67,3,43,4,10,0.23255815,36,0,27.19166,21.45233,17.176762,20.363232,18.957531,12.638529,9.3806038,13.106888,1,0,0.76480579,19,0,-0.86278242,-0.43362063,0.10081985,2.7020342,-1.1621679,-0.28767309,0.20944908,2.7585135,-0.49627915,-0.21605732,0.2379189,2.9937513,30.457544,14.944556,8.5263157,21.139212,10.264782,5.812614,5.5638309,6,3,0,2,6.5009999,-8.2920198,15.27951,0,1,29,0,5,8,3,0,0,2.8511846,-2.8511846,0.089583218,0.12639177,87.597221,83.250877,12.166806,25.857038,12.949531,12.949531,0,92.409943,127.62118,0,0,11.908636,32.816418,0.41067299,0.85791278,0.53039962,0.090282671,0.14208724,0.46960038,0.051804565,428.90308,265.16684,45.135727,71.03479,234.771,25.899061,0.47368422,0.89999998,0,0,0,0,1,0,0,0,1,0,499.93787,0,0,0,499.93787,0,10,0,5,0,0,0.58974361,6.5055699,18.01075,45.313847,53.750732,0,36.604515,18.868406,3.5006065,285.72156,35.286369,56.865505,15.29036,47.724434,31.745644,43.917297,20.224874,25.4846,299.87286,45.803936,39.148643,86.879997,0.31356117,6.4262648,4.023819,10.279646,499.93787,704.76709,32.816418,0,0,17.047728,400.00696,25.899061,49.864147,539.01001,5621,59,204
CHEMBL2431539,Fc1cc(Nc2ccccc2)ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,T1/2,=,0.46700001,hr,23.372055,,ACS Med. Chem. Lett.,2013,4,6,514,Fc1cc(Nc2ccccc2)ccc1C(=O)N[C@@H](Cc1c2c([nH]c1)cccc2)C(=O)Nc1ccncc1,74.704033,0,0,3,4,3,0,27,0,61,4,7,37,28,97.244789,1.5941769,0,0,29,0,1,24,0,5,2,0,0,1.1737678,-2.5046844,-0.64622784,0.70008582,2.5452905,-2.7260249,-0.53807992,0.80591482,2.4635253,-2.2395098,-0.49986199,0.85431087,2.808645,33.315968,8,0.19512194,28,65,2,41,4,10,0.24390244,35,0,25.614309,19.741087,16.099411,19.078775,18.063683,11.750216,8.5592365,11.973894,1,0,0.74537224,17,0,-0.86278242,-0.42911971,0.098333508,2.7019198,-1.1621693,-0.33522406,0.16445385,2.7578125,-0.49627477,-0.21605732,0.19327456,2.9923396,28.525877,14.0625,7.8093452,18.719658,9.1106358,5.0126958,4.609405,7,4,1,1,4.6869998,-6.3038702,14.180526,0,1,28,0,5,8,3,0,0,2.9253111,-2.9253111,0.087313496,0.12318904,96.476578,78.985489,20.785818,25.857038,12.949531,12.949531,0,100.24777,73.529427,0,0,11.908636,32.953308,0.41067299,0.84761566,0.46900338,0.096932337,0.15238433,0.53099662,0.055451989,395.88211,219.0498,45.272617,71.171677,248.00398,25.899061,0.47058824,0.8888889,0,0,0,0,1,0,0,0,1,0,467.0538,0,0,0,467.0538,0,9,0,5,0,0,1,5.4253702,18.01075,63.324596,53.750732,0,30.233366,18.868406,0,303.36475,0,23.230356,14.22483,47.724434,31.745644,43.917297,10.353119,49.008846,317.51605,10.517568,0,98.910004,0.32703882,6.3575521,3.8851154,10.140366,467.0538,662.14166,32.816418,0,0,22.730305,359.0788,25.899061,55.546722,493.54199,4693,56,194
